"COU","Country","SOURCE","Source","VAR","Variable","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"SVK","Slovak Republic","SURFACE","Fresh surface water","COOL_IND","Manufacturing cooling","2018","2018",,,"0","Units",,,31.4,,
"SVK","Slovak Republic","SURFACE","Fresh surface water","COOL_IND","Manufacturing cooling","2019","2019",,,"0","Units",,,32.4,,
"SVK","Slovak Republic","SURFACE","Fresh surface water","COOL_IND","Manufacturing cooling","2020","2020",,,"0","Units",,,33.5,,
"SVK","Slovak Republic","SURFACE","Fresh surface water","COOL_IND","Manufacturing cooling","2021","2021",,,"0","Units",,,29.6,,
"DNK","Denmark","GROUND","Fresh ground water","ELEC_COOL","Production of electricity (cooling only)","2005","2005",,,"0","Units",,,4.2,,
"DNK","Denmark","GROUND","Fresh ground water","ELEC_COOL","Production of electricity (cooling only)","2010","2010",,,"0","Units",,,2.07,"B","Break"
"DNK","Denmark","GROUND","Fresh ground water","ELEC_COOL","Production of electricity (cooling only)","2015","2015",,,"0","Units",,,1.95,,
"DNK","Denmark","GROUND","Fresh ground water","ELEC_COOL","Production of electricity (cooling only)","2016","2016",,,"0","Units",,,1.32,,
"DNK","Denmark","GROUND","Fresh ground water","ELEC_COOL","Production of electricity (cooling only)","2017","2017",,,"0","Units",,,1.72,,
"DNK","Denmark","GROUND","Fresh ground water","ELEC_COOL","Production of electricity (cooling only)","2018","2018",,,"0","Units",,,2.89,,
"DNK","Denmark","GROUND","Fresh ground water","ELEC_COOL","Production of electricity (cooling only)","2019","2019",,,"0","Units",,,3.69,,
"DNK","Denmark","GROUND","Fresh ground water","ELEC_COOL","Production of electricity (cooling only)","2020","2020",,,"0","Units",,,3.79,,
"DNK","Denmark","GROUND","Fresh ground water","ELEC_COOL","Production of electricity (cooling only)","2021","2021",,,"0","Units",,,3.47,,
"SVN","Slovenia","SURFACE","Fresh surface water","ELEC_COOL","Production of electricity (cooling only)","2005","2005",,,"0","Units",,,685.9,,
"SVN","Slovenia","SURFACE","Fresh surface water","ELEC_COOL","Production of electricity (cooling only)","2010","2010",,,"0","Units",,,706.9,,
"SVN","Slovenia","SURFACE","Fresh surface water","ELEC_COOL","Production of electricity (cooling only)","2015","2015",,,"0","Units",,,685.5,,
"SVN","Slovenia","SURFACE","Fresh surface water","ELEC_COOL","Production of electricity (cooling only)","2016","2016",,,"0","Units",,,678.6,,
"SVN","Slovenia","SURFACE","Fresh surface water","ELEC_COOL","Production of electricity (cooling only)","2017","2017",,,"0","Units",,,713.9,,
"SVN","Slovenia","SURFACE","Fresh surface water","ELEC_COOL","Production of electricity (cooling only)","2018","2018",,,"0","Units",,,742.3,,
"SVN","Slovenia","SURFACE","Fresh surface water","ELEC_COOL","Production of electricity (cooling only)","2019","2019",,,"0","Units",,,727.08,,
"SVN","Slovenia","SURFACE","Fresh surface water","ELEC_COOL","Production of electricity (cooling only)","2020","2020",,,"0","Units",,,792.0103,,
"SVN","Slovenia","SURFACE","Fresh surface water","ELEC_COOL","Production of electricity (cooling only)","2021","2021",,,"0","Units",,,717.09,,
"GBR","United Kingdom","TOTAL_ABSTRACT","Total freshwater","AGRICULTURE","Agriculture, forestry, fishing","2005","2005","M3","Cubic metres","6","Millions",,,1437.90002,,
"GBR","United Kingdom","TOTAL_ABSTRACT","Total freshwater","AGRICULTURE","Agriculture, forestry, fishing","2010","2010","M3","Cubic metres","6","Millions",,,1187.09998,,
"GBR-ENGWLS","England and Wales","GROUND","Fresh ground water","ELEC_COOL","Production of electricity (cooling only)","1980","1980",,,"0","Units",,,0.3,,
"GBR-ENGWLS","England and Wales","GROUND","Fresh ground water","ELEC_COOL","Production of electricity (cooling only)","1990","1990",,,"0","Units",,,0.8,,
"GBR-ENGWLS","England and Wales","GROUND","Fresh ground water","ELEC_COOL","Production of electricity (cooling only)","1995","1995",,,"0","Units",,,2.2,,
"GBR-ENGWLS","England and Wales","GROUND","Fresh ground water","ELEC_COOL","Production of electricity (cooling only)","2000","2000",,,"0","Units",,,1.1,,
"GRC","Greece","SURFACE","Fresh surface water","ELEC_COOL","Production of electricity (cooling only)","1980","1980",,,"0","Units",,,81.8,,
"GRC","Greece","SURFACE","Fresh surface water","ELEC_COOL","Production of electricity (cooling only)","1990","1990",,,"0","Units",,,126.8,,
"GRC","Greece","SURFACE","Fresh surface water","ELEC_COOL","Production of electricity (cooling only)","1995","1995",,,"0","Units",,,113.9,,
"GRC","Greece","SURFACE","Fresh surface water","ELEC_COOL","Production of electricity (cooling only)","2010","2010",,,"0","Units",,,70.78,,
"GRC","Greece","SURFACE","Fresh surface water","ELEC_COOL","Production of electricity (cooling only)","2015","2015",,,"0","Units",,,112.05,,
"GRC","Greece","SURFACE","Fresh surface water","ELEC_COOL","Production of electricity (cooling only)","2016","2016",,,"0","Units",,,98.97,,
"GRC","Greece","SURFACE","Fresh surface water","ELEC_COOL","Production of electricity (cooling only)","2017","2017",,,"0","Units",,,100.9,,
"GRC","Greece","SURFACE","Fresh surface water","ELEC_COOL","Production of electricity (cooling only)","2018","2018",,,"0","Units",,,98.89,,
"GRC","Greece","SURFACE","Fresh surface water","ELEC_COOL","Production of electricity (cooling only)","2019","2019",,,"0","Units",,,89.46,,
"GRC","Greece","SURFACE","Fresh surface water","ELEC_COOL","Production of electricity (cooling only)","2020","2020",,,"0","Units",,,114.03,,
"GRC","Greece","SURFACE","Fresh surface water","ELEC_COOL","Production of electricity (cooling only)","2021","2021",,,"0","Units",,,73.77067,,
"LVA","Latvia","GROUND","Fresh ground water","TOTAL","Total gross abstraction","2000","2000","M3","Cubic metres","6","Millions",,,117.205,,
"LVA","Latvia","GROUND","Fresh ground water","TOTAL","Total gross abstraction","2005","2005","M3","Cubic metres","6","Millions",,,101.513,,
"LVA","Latvia","GROUND","Fresh ground water","TOTAL","Total gross abstraction","2010","2010","M3","Cubic metres","6","Millions",,,89.067,,
"LVA","Latvia","GROUND","Fresh ground water","TOTAL","Total gross abstraction","2015","2015","M3","Cubic metres","6","Millions",,,80.516,,
"LVA","Latvia","GROUND","Fresh ground water","TOTAL","Total gross abstraction","2016","2016","M3","Cubic metres","6","Millions",,,81.232,,
"LVA","Latvia","GROUND","Fresh ground water","TOTAL","Total gross abstraction","2017","2017","M3","Cubic metres","6","Millions",,,83.485,,
"LVA","Latvia","GROUND","Fresh ground water","TOTAL","Total gross abstraction","2018","2018","M3","Cubic metres","6","Millions",,,86.531,,
"LVA","Latvia","GROUND","Fresh ground water","TOTAL","Total gross abstraction","2019","2019","M3","Cubic metres","6","Millions",,,84.969,,
"LVA","Latvia","GROUND","Fresh ground water","TOTAL","Total gross abstraction","2020","2020","M3","Cubic metres","6","Millions",,,84.128,,
"LVA","Latvia","GROUND","Fresh ground water","TOTAL","Total gross abstraction","2021","2021","M3","Cubic metres","6","Millions",,,85.772,,
"GBR","United Kingdom","SURFACE","Fresh surface water","TOTAL","Total gross abstraction","2005","2005","M3","Cubic metres","6","Millions",,,7987.6,,
"GBR","United Kingdom","SURFACE","Fresh surface water","TOTAL","Total gross abstraction","2010","2010","M3","Cubic metres","6","Millions",,,6111.3,,
"LVA","Latvia","TOTAL_ABSTRACT","Total freshwater","ELEC_COOL","Production of electricity (cooling only)","2000","2000",,,"0","Units",,,25.965,,
"LVA","Latvia","TOTAL_ABSTRACT","Total freshwater","ELEC_COOL","Production of electricity (cooling only)","2005","2005",,,"0","Units",,,23.472,,
"LVA","Latvia","TOTAL_ABSTRACT","Total freshwater","ELEC_COOL","Production of electricity (cooling only)","2010","2010",,,"0","Units",,,2.443,,
"LVA","Latvia","TOTAL_ABSTRACT","Total freshwater","ELEC_COOL","Production of electricity (cooling only)","2015","2015",,,"0","Units",,,3.207,,
"LVA","Latvia","TOTAL_ABSTRACT","Total freshwater","ELEC_COOL","Production of electricity (cooling only)","2016","2016",,,"0","Units",,,2.574,,
"LVA","Latvia","TOTAL_ABSTRACT","Total freshwater","ELEC_COOL","Production of electricity (cooling only)","2017","2017",,,"0","Units",,,1.581,,
"LVA","Latvia","TOTAL_ABSTRACT","Total freshwater","ELEC_COOL","Production of electricity (cooling only)","2018","2018",,,"0","Units",,,2.495,,
"LVA","Latvia","TOTAL_ABSTRACT","Total freshwater","ELEC_COOL","Production of electricity (cooling only)","2019","2019",,,"0","Units",,,2.961,,
"LVA","Latvia","TOTAL_ABSTRACT","Total freshwater","ELEC_COOL","Production of electricity (cooling only)","2020","2020",,,"0","Units",,,2.157,,
"LVA","Latvia","TOTAL_ABSTRACT","Total freshwater","ELEC_COOL","Production of electricity (cooling only)","2021","2021",,,"0","Units",,,2.59,,
"CAN","Canada","TOTAL_ABSTRACT","Total freshwater","ELEC_COOL","Production of electricity (cooling only)","1980","1980",,,"0","Units",,,15005,,
"CAN","Canada","TOTAL_ABSTRACT","Total freshwater","ELEC_COOL","Production of electricity (cooling only)","1990","1990",,,"0","Units",,,26939,,
"CAN","Canada","TOTAL_ABSTRACT","Total freshwater","ELEC_COOL","Production of electricity (cooling only)","1995","1995",,,"0","Units",,,26234.5,,
"CAN","Canada","TOTAL_ABSTRACT","Total freshwater","ELEC_COOL","Production of electricity (cooling only)","2015","2015",,,"0","Units",,,20208.69922,,
"IRL","Ireland","GROUND","Fresh ground water","ELEC_COOL","Production of electricity (cooling only)","2018","2018",,,"0","Units",,,0.055,,
"IRL","Ireland","GROUND","Fresh ground water","ELEC_COOL","Production of electricity (cooling only)","2019","2019",,,"0","Units",,,0.055,,
"IRL","Ireland","GROUND","Fresh ground water","ELEC_COOL","Production of electricity (cooling only)","2020","2020",,,"0","Units",,,0.055,,
"IRL","Ireland","GROUND","Fresh ground water","ELEC_COOL","Production of electricity (cooling only)","2021","2021",,,"0","Units",,,0.055,,
"COL","Colombia","TOTAL_ABSTRACT","Total freshwater","AGRICULTURE","Agriculture, forestry, fishing","2010","2010","M3","Cubic metres","6","Millions",,,64429.53837,,
"COL","Colombia","TOTAL_ABSTRACT","Total freshwater","AGRICULTURE","Agriculture, forestry, fishing","2015","2015","M3","Cubic metres","6","Millions",,,82356.33233,,
"COL","Colombia","TOTAL_ABSTRACT","Total freshwater","AGRICULTURE","Agriculture, forestry, fishing","2016","2016","M3","Cubic metres","6","Millions",,,85162.57216,,
"COL","Colombia","TOTAL_ABSTRACT","Total freshwater","AGRICULTURE","Agriculture, forestry, fishing","2017","2017","M3","Cubic metres","6","Millions",,,90251.29825,,
"COL","Colombia","TOTAL_ABSTRACT","Total freshwater","AGRICULTURE","Agriculture, forestry, fishing","2018","2018","M3","Cubic metres","6","Millions",,,91752.85055,,
"COL","Colombia","TOTAL_ABSTRACT","Total freshwater","AGRICULTURE","Agriculture, forestry, fishing","2019","2019","M3","Cubic metres","6","Millions",,,95882.6715,,
"COL","Colombia","TOTAL_ABSTRACT","Total freshwater","AGRICULTURE","Agriculture, forestry, fishing","2020","2020","M3","Cubic metres","6","Millions",,,97663.1333,,
"MEX","Mexico","SURFACE","Fresh surface water","ELEC_COOL","Production of electricity (cooling only)","1980","1980",,,"0","Units",,,0,,
"MEX","Mexico","SURFACE","Fresh surface water","ELEC_COOL","Production of electricity (cooling only)","1995","1995",,,"0","Units",,,22,,
"MEX","Mexico","SURFACE","Fresh surface water","ELEC_COOL","Production of electricity (cooling only)","2000","2000",,,"0","Units",,,43.76001,,
"MEX","Mexico","SURFACE","Fresh surface water","ELEC_COOL","Production of electricity (cooling only)","2005","2005",,,"0","Units",,,3754.35869,,
"MEX","Mexico","SURFACE","Fresh surface water","ELEC_COOL","Production of electricity (cooling only)","2010","2010",,,"0","Units",,,3633.4776,,
"MEX","Mexico","SURFACE","Fresh surface water","ELEC_COOL","Production of electricity (cooling only)","2015","2015",,,"0","Units",,,3695.7387,,
"MEX","Mexico","SURFACE","Fresh surface water","ELEC_COOL","Production of electricity (cooling only)","2016","2016",,,"0","Units",,,3695.7387,,
"MEX","Mexico","SURFACE","Fresh surface water","ELEC_COOL","Production of electricity (cooling only)","2017","2017",,,"0","Units",,,3695.7387,,
"MEX","Mexico","SURFACE","Fresh surface water","ELEC_COOL","Production of electricity (cooling only)","2018","2018",,,"0","Units",,,3695.7387,,
"MEX","Mexico","SURFACE","Fresh surface water","ELEC_COOL","Production of electricity (cooling only)","2019","2019",,,"0","Units",,,3695.7387,,
"MEX","Mexico","SURFACE","Fresh surface water","ELEC_COOL","Production of electricity (cooling only)","2020","2020",,,"0","Units",,,3648.27,,
"MEX","Mexico","SURFACE","Fresh surface water","ELEC_COOL","Production of electricity (cooling only)","2021","2021",,,"0","Units",,,3618,,
"OECDAO","OECD Asia Oceania","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","1970","1970","PC","Percentage","0","Units",,,8.87958,,
"OECDAO","OECD Asia Oceania","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","1980","1980","PC","Percentage","0","Units",,,9.35024,,
"OECDAO","OECD Asia Oceania","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","1990","1990","PC","Percentage","0","Units",,,10.04782,,
"OECDAO","OECD Asia Oceania","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","1995","1995","PC","Percentage","0","Units",,,10.49707,,
"OECDAO","OECD Asia Oceania","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","2000","2000","PC","Percentage","0","Units",,,9.81533,,
"OECDAO","OECD Asia Oceania","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","2005","2005","PC","Percentage","0","Units",,,9.48889,,
"OECDAO","OECD Asia Oceania","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","2010","2010","PC","Percentage","0","Units",,,10.28239,,
"OECDAO","OECD Asia Oceania","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","2015","2015","PC","Percentage","0","Units",,,9.7539,,
"OECDAO","OECD Asia Oceania","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","2016","2016","PC","Percentage","0","Units",,,9.22519,,
"OECDAO","OECD Asia Oceania","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","2017","2017","PC","Percentage","0","Units",,,9.4663,,
"OECDAO","OECD Asia Oceania","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","2018","2018","PC","Percentage","0","Units",,,9.4663,,
"OECDAO","OECD Asia Oceania","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","2019","2019","PC","Percentage","0","Units",,,9.4663,,
"OECDAO","OECD Asia Oceania","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","2020","2020","PC","Percentage","0","Units",,,9.4663,,
"OECDAO","OECD Asia Oceania","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","2021","2021","PC","Percentage","0","Units",,,9.4663,,
"LVA","Latvia","GROUND","Fresh ground water","ELEC_COOL","Production of electricity (cooling only)","2000","2000",,,"0","Units",,,0.514,,
"LVA","Latvia","GROUND","Fresh ground water","ELEC_COOL","Production of electricity (cooling only)","2005","2005",,,"0","Units",,,0.282,,
"LVA","Latvia","GROUND","Fresh ground water","ELEC_COOL","Production of electricity (cooling only)","2010","2010",,,"0","Units",,,0.132,,
"LVA","Latvia","GROUND","Fresh ground water","ELEC_COOL","Production of electricity (cooling only)","2015","2015",,,"0","Units",,,0.153,,
"LVA","Latvia","GROUND","Fresh ground water","ELEC_COOL","Production of electricity (cooling only)","2016","2016",,,"0","Units",,,0.164,,
"LVA","Latvia","GROUND","Fresh ground water","ELEC_COOL","Production of electricity (cooling only)","2017","2017",,,"0","Units",,,0.22,,
"LVA","Latvia","GROUND","Fresh ground water","ELEC_COOL","Production of electricity (cooling only)","2018","2018",,,"0","Units",,,0.17,,
"LVA","Latvia","GROUND","Fresh ground water","ELEC_COOL","Production of electricity (cooling only)","2019","2019",,,"0","Units",,,0.151,,
"LVA","Latvia","GROUND","Fresh ground water","ELEC_COOL","Production of electricity (cooling only)","2020","2020",,,"0","Units",,,0.167,,
